Sample_ID,Country,Collection_year,Host_species,Age_group,Host_status,Lineage,cps.final,ST,adhP,pheS,atr,glnA,sdhA,glcK,tkt,aac(6')-aph(2''),ant(6-Ia),aph(3'-III),aadE,cat(pc194),catQ,ermA,ermB,ermT,lnuB,lnuC,lsaC,lsaE,mefA,msrD,tetB,tetL,tetM,tetW,tetO,tetS,alp1,alp2/3,alpha,hvgA,PI1,PI2A1,PI2A2,PI2B,rib,srr1,srr2
GBS_0413,Bangladesh,2012,human,adult,carriage,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,neg,neg,neg,pos,neg
GBS_0419,Bangladesh,2013,human,adult,carriage,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,pos,neg,neg,neg,pos,neg
GBS_0444,Bangladesh,2012,human,adult,carriage,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,neg,pos,neg,neg,neg,pos,neg
GBS_0457,Bangladesh,2012,human,adult,carriage,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,pos,pos,neg,neg,neg,pos,neg
GBS_0474,Bangladesh,2013,human,adult,carriage,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,pos,pos,neg,neg,neg,pos,neg
GBS_0478,Bangladesh,2012,human,adult,carriage,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,pos,pos,neg,neg,neg,pos,neg
GBS_0502,Bangladesh,2016,human,adult,carriage,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,pos,pos,neg,neg,neg,pos,neg
GBS_0504,Bangladesh,2017,human,infant,non-invasive disease,18,II,2092,9,1,4,1,3,3,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,pos,neg,pos,pos,neg,neg,neg,pos,neg
SRR6337418,Canada,2014,human,adult,invasive disease,18,VI,889,9,1,6,1,3,2,4,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,pos,neg,neg,neg,pos,neg
26975_3_101,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_107,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_123,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_124,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_129,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_135,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_137,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_154,NA,NA,NA,NA,NA,19,II,61*,13,1,1*,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_159,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_178,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_186,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_193,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_215,NA,NA,NA,NA,NA,19,II,61*,13,1,1*,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_221,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_222,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_223,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_237,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_68,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_77,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
26975_3_94,NA,NA,NA,NA,NA,19,II,61,13,1,1,13,1,1,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
37880_1_38,Brazil,1999,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_115,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_117,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_119,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_121,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_123,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_125,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_127,Brazil,2004,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_157,Brazil,1999,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_159,Brazil,1999,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_177,Brazil,1999,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_237,Brazil,2002,cattle,NA,non-invasive disease,19,III,NF,25,1,1,13,1,-,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_239,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_243,Brazil,2020,cattle,NA,non-invasive disease,19,III,NF,25,1,1,13,1,-,1,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_245,Brazil,2020,cattle,NA,non-invasive disease,19,III,NF,25,1,1,13,1,-,1,neg,neg,neg,pos,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_247,Brazil,2020,cattle,NA,non-invasive disease,19,III,NF,25,1,1,13,1,-,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_249,Brazil,2020,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_251,Brazil,2020,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_253,Brazil,2020,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_255,Brazil,2020,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_257,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_259,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,pos,neg,neg
39214_1_261,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_263,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_265,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_267,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_269,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_271,Brazil,2002,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_273,Brazil,2021,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_286,Brazil,1999,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_30,Brazil,2015,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_32,Brazil,2015,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_341,Brazil,1999,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
39214_1_343,Brazil,1999,cattle,NA,non-invasive disease,19,III,91,25,1,1,13,1,15,1,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg,neg,neg,neg,pos,neg,neg,neg
ERR10304763,Vietnam,2019,fish,NA,invasive disease,20,Ib,1395,54,17,31,140,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR10304766,Thailand,2018,fish,NA,invasive disease,20,Ib,1395,54,17,31,140,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR11011358,Vietnam,2019,fish,NA,invasive disease,20,Ib,1395,54,17,31,140,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg
ERR436359,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436360,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436361,Australia,NA,NA,NA,NA,20,Ib,2018,54,17,31,79,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436365,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436367,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436368,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436369,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436370,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436371,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436372,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436373,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436374,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436376,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436378,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436379,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
ERR436380,Australia,NA,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR1552620,China,2011,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR5406201,Ghana,2016,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR5406202,Ghana,2016,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR5406203,Ghana,2016,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR5406204,Ghana,2016,NA,NA,NA,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996450,Australia,2010,fish,NA,invasive disease,20,Ib,2018,54,17,31,79,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996452,Australia,2010,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996453,Australia,2010,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996457,Australia,2010,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996458,Australia,2008,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996459,Australia,2008,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996460,Australia,2008,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996461,Australia,2008,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
SRR6996462,Australia,2009,fish,NA,invasive disease,20,Ib,261,54,17,31,4,26,25,19,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,neg,pos,neg
